benchmark,policy_name,threshold,classifier_model_type,regression_candidate,n_features,feature_set_key,feature_columns,regression_ic,regression_oos_r2,brier_score,accuracy,balanced_accuracy,precision,recall,base_rate,predicted_positive_rate,avg_hold_fraction,mean_policy_return,uplift_vs_sell_50,uplift_vs_regression_sign,experiment_mode,step,candidate_feature
VHT,hybrid_confirm,0.6,ridge,ridge_lean_v1,1,pif_growth_yoy,pif_growth_yoy,0.18165911618696257,-0.5983100847477592,0.2704990933711688,0.578125,0.5730368544863896,0.6538461538461539,0.6017699115044248,0.5885416666666666,0.5416666666666666,0.14583333333333334,0.008037705572245982,-0.01273072990677566,-0.016361579492093666,single_feature,1,pif_growth_yoy
VPU,regression_sign,,ridge,ridge_lean_v1,1,pif_growth_yoy,pif_growth_yoy,0.25197013265333806,-0.3334276533669289,0.260048122218342,0.5416666666666666,0.5355787476280834,0.6764705882352942,0.5564516129032258,0.6458333333333334,0.53125,0.6145833333333334,0.049724961016911116,0.024990229807706026,0.0,single_feature,1,pif_growth_yoy
VPU,classifier_only,0.5,ridge,ridge_lean_v1,1,pif_growth_yoy,pif_growth_yoy,0.25197013265333806,-0.3334276533669289,0.260048122218342,0.5416666666666666,0.5355787476280834,0.6764705882352942,0.5564516129032258,0.6458333333333334,0.53125,0.53125,0.032359707381151216,0.0076249761719461295,-0.0173652536357599,single_feature,1,pif_growth_yoy
VPU,hybrid_confirm,0.5,ridge,ridge_lean_v1,1,pif_growth_yoy,pif_growth_yoy,0.25197013265333806,-0.3334276533669289,0.260048122218342,0.5416666666666666,0.5355787476280834,0.6764705882352942,0.5564516129032258,0.6458333333333334,0.53125,0.4270833333333333,0.03377714938867588,0.009042418179470792,-0.015947811628235234,single_feature,1,pif_growth_yoy
VPU,classifier_only,0.55,ridge,ridge_lean_v1,1,pif_growth_yoy,pif_growth_yoy,0.25197013265333806,-0.3334276533669289,0.260048122218342,0.5416666666666666,0.5355787476280834,0.6764705882352942,0.5564516129032258,0.6458333333333334,0.53125,0.40625,0.024549207583324534,-0.00018552362588055102,-0.025175753433586582,single_feature,1,pif_growth_yoy
VPU,hybrid_confirm,0.55,ridge,ridge_lean_v1,1,pif_growth_yoy,pif_growth_yoy,0.25197013265333806,-0.3334276533669289,0.260048122218342,0.5416666666666666,0.5355787476280834,0.6764705882352942,0.5564516129032258,0.6458333333333334,0.53125,0.3385416666666667,0.02921371678244898,0.004478985573243892,-0.020511244234462135,single_feature,1,pif_growth_yoy
VPU,classifier_only,0.6,ridge,ridge_lean_v1,1,pif_growth_yoy,pif_growth_yoy,0.25197013265333806,-0.3334276533669289,0.260048122218342,0.5416666666666666,0.5355787476280834,0.6764705882352942,0.5564516129032258,0.6458333333333334,0.53125,0.3645833333333333,0.02269037855694277,-0.0020443526522623164,-0.027034582459968346,single_feature,1,pif_growth_yoy
VPU,hybrid_confirm,0.6,ridge,ridge_lean_v1,1,pif_growth_yoy,pif_growth_yoy,0.25197013265333806,-0.3334276533669289,0.260048122218342,0.5416666666666666,0.5355787476280834,0.6764705882352942,0.5564516129032258,0.6458333333333334,0.53125,0.3125,0.02783603758157049,0.0031013063723654005,-0.021888923435340626,single_feature,1,pif_growth_yoy
BNDX,regression_sign,,ridge,ridge_lean_v1,1,pif_growth_yoy,pif_growth_yoy,0.46423197056108445,-0.22948336333880448,0.3169922475518776,0.5128205128205128,0.38474025974025977,0.6551724137931034,0.6785714285714286,0.717948717948718,0.7435897435897436,0.7307692307692307,0.1082784863421787,0.059108087321326025,0.0,single_feature,1,pif_growth_yoy
BNDX,classifier_only,0.5,ridge,ridge_lean_v1,1,pif_growth_yoy,pif_growth_yoy,0.46423197056108445,-0.22948336333880448,0.3169922475518776,0.5128205128205128,0.38474025974025977,0.6551724137931034,0.6785714285714286,0.717948717948718,0.7435897435897436,0.7435897435897436,0.05905864421502782,0.009888245194175154,-0.04921984212715087,single_feature,1,pif_growth_yoy
BNDX,hybrid_confirm,0.5,ridge,ridge_lean_v1,1,pif_growth_yoy,pif_growth_yoy,0.46423197056108445,-0.22948336333880448,0.3169922475518776,0.5128205128205128,0.38474025974025977,0.6551724137931034,0.6785714285714286,0.717948717948718,0.7435897435897436,0.47435897435897434,0.06899633251550118,0.019825933494648507,-0.03928215382667752,single_feature,1,pif_growth_yoy
BNDX,classifier_only,0.55,ridge,ridge_lean_v1,1,pif_growth_yoy,pif_growth_yoy,0.46423197056108445,-0.22948336333880448,0.3169922475518776,0.5128205128205128,0.38474025974025977,0.6551724137931034,0.6785714285714286,0.717948717948718,0.7435897435897436,0.47435897435897434,0.010381912072394221,-0.038788486948458455,-0.09789657426978447,single_feature,1,pif_growth_yoy
BNDX,hybrid_confirm,0.55,ridge,ridge_lean_v1,1,pif_growth_yoy,pif_growth_yoy,0.46423197056108445,-0.22948336333880448,0.3169922475518776,0.5128205128205128,0.38474025974025977,0.6551724137931034,0.6785714285714286,0.717948717948718,0.7435897435897436,0.2692307692307692,0.029334118420711215,-0.019836280600141466,-0.07894436792146747,single_feature,1,pif_growth_yoy
BNDX,classifier_only,0.6,ridge,ridge_lean_v1,1,pif_growth_yoy,pif_growth_yoy,0.46423197056108445,-0.22948336333880448,0.3169922475518776,0.5128205128205128,0.38474025974025977,0.6551724137931034,0.6785714285714286,0.717948717948718,0.7435897435897436,0.38461538461538464,0.013128097981694689,-0.03604230103915799,-0.095150388360484,single_feature,1,pif_growth_yoy
BNDX,hybrid_confirm,0.6,ridge,ridge_lean_v1,1,pif_growth_yoy,pif_growth_yoy,0.46423197056108445,-0.22948336333880448,0.3169922475518776,0.5128205128205128,0.38474025974025977,0.6551724137931034,0.6785714285714286,0.717948717948718,0.7435897435897436,0.24358974358974358,0.02616934955666333,-0.023001049464189342,-0.08210913678551536,single_feature,1,pif_growth_yoy
BND,regression_sign,,ridge,ridge_lean_v1,1,pif_growth_yoy,pif_growth_yoy,0.43988266145162014,-0.4406650109003325,0.2772699133532203,0.5266666666666666,0.40484022556390975,0.6952380952380952,0.6517857142857143,0.7466666666666667,0.7,0.7266666666666667,0.09263298066431477,0.043018025553232433,0.0,single_feature,1,pif_growth_yoy
BND,classifier_only,0.5,ridge,ridge_lean_v1,1,pif_growth_yoy,pif_growth_yoy,0.43988266145162014,-0.4406650109003325,0.2772699133532203,0.5266666666666666,0.40484022556390975,0.6952380952380952,0.6517857142857143,0.7466666666666667,0.7,0.7,0.05890265908474068,0.009287703973658343,-0.03373032157957409,single_feature,1,pif_growth_yoy
BND,hybrid_confirm,0.5,ridge,ridge_lean_v1,1,pif_growth_yoy,pif_growth_yoy,0.43988266145162014,-0.4406650109003325,0.2772699133532203,0.5266666666666666,0.40484022556390975,0.6952380952380952,0.6517857142857143,0.7466666666666667,0.7,0.43333333333333335,0.05297514908296272,0.00336019397188038,-0.039657831581352054,single_feature,1,pif_growth_yoy
BND,classifier_only,0.55,ridge,ridge_lean_v1,1,pif_growth_yoy,pif_growth_yoy,0.43988266145162014,-0.4406650109003325,0.2772699133532203,0.5266666666666666,0.40484022556390975,0.6952380952380952,0.6517857142857143,0.7466666666666667,0.7,0.4666666666666667,0.02723454607358768,-0.022380409037494657,-0.0653984345907271,single_feature,1,pif_growth_yoy
BND,hybrid_confirm,0.55,ridge,ridge_lean_v1,1,pif_growth_yoy,pif_growth_yoy,0.43988266145162014,-0.4406650109003325,0.2772699133532203,0.5266666666666666,0.40484022556390975,0.6952380952380952,0.6517857142857143,0.7466666666666667,0.7,0.28,0.029367726873000533,-0.0202472282380818,-0.06326525379131424,single_feature,1,pif_growth_yoy
BND,classifier_only,0.6,ridge,ridge_lean_v1,1,pif_growth_yoy,pif_growth_yoy,0.43988266145162014,-0.4406650109003325,0.2772699133532203,0.5266666666666666,0.40484022556390975,0.6952380952380952,0.6517857142857143,0.7466666666666667,0.7,0.41333333333333333,0.03062166378200871,-0.01899329132907363,-0.06201131688230606,single_feature,1,pif_growth_yoy
BND,hybrid_confirm,0.6,ridge,ridge_lean_v1,1,pif_growth_yoy,pif_growth_yoy,0.43988266145162014,-0.4406650109003325,0.2772699133532203,0.5266666666666666,0.40484022556390975,0.6952380952380952,0.6517857142857143,0.7466666666666667,0.7,0.25333333333333335,0.030617365912934763,-0.018997589198147573,-0.06201561475138001,single_feature,1,pif_growth_yoy
VNQ,regression_sign,,ridge,ridge_lean_v1,1,pif_growth_yoy,pif_growth_yoy,0.3389816558124222,-0.09887204270034333,0.2752265525101453,0.5611111111111111,0.5551948051948052,0.6597938144329897,0.5818181818181818,0.6111111111111112,0.5388888888888889,0.6222222222222222,0.05705002723600759,0.024803512937692698,0.0,single_feature,1,pif_growth_yoy
VNQ,classifier_only,0.5,ridge,ridge_lean_v1,1,pif_growth_yoy,pif_growth_yoy,0.3389816558124222,-0.09887204270034333,0.2752265525101453,0.5611111111111111,0.5551948051948052,0.6597938144329897,0.5818181818181818,0.6111111111111112,0.5388888888888889,0.5388888888888889,0.045378008333363064,0.013131494035048161,-0.011672018902644528,single_feature,1,pif_growth_yoy
VNQ,hybrid_confirm,0.5,ridge,ridge_lean_v1,1,pif_growth_yoy,pif_growth_yoy,0.3389816558124222,-0.09887204270034333,0.2752265525101453,0.5611111111111111,0.5551948051948052,0.6597938144329897,0.5818181818181818,0.6111111111111112,0.5388888888888889,0.4,0.04315654340741807,0.010910029109103167,-0.013893483828589522,single_feature,1,pif_growth_yoy
VNQ,classifier_only,0.55,ridge,ridge_lean_v1,1,pif_growth_yoy,pif_growth_yoy,0.3389816558124222,-0.09887204270034333,0.2752265525101453,0.5611111111111111,0.5551948051948052,0.6597938144329897,0.5818181818181818,0.6111111111111112,0.5388888888888889,0.42777777777777776,0.03771343341265042,0.005466919114335518,-0.019336593823357173,single_feature,1,pif_growth_yoy
VNQ,hybrid_confirm,0.55,ridge,ridge_lean_v1,1,pif_growth_yoy,pif_growth_yoy,0.3389816558124222,-0.09887204270034333,0.2752265525101453,0.5611111111111111,0.5551948051948052,0.6597938144329897,0.5818181818181818,0.6111111111111112,0.5388888888888889,0.3333333333333333,0.03521358947822506,0.0029670751799101584,-0.02183643775778253,single_feature,1,pif_growth_yoy
VNQ,classifier_only,0.6,ridge,ridge_lean_v1,1,pif_growth_yoy,pif_growth_yoy,0.3389816558124222,-0.09887204270034333,0.2752265525101453,0.5611111111111111,0.5551948051948052,0.6597938144329897,0.5818181818181818,0.6111111111111112,0.5388888888888889,0.37777777777777777,0.031614966659969435,-0.0006315476383454669,-0.025435060576038157,single_feature,1,pif_growth_yoy
VNQ,hybrid_confirm,0.6,ridge,ridge_lean_v1,1,pif_growth_yoy,pif_growth_yoy,0.3389816558124222,-0.09887204270034333,0.2752265525101453,0.5611111111111111,0.5551948051948052,0.6597938144329897,0.5818181818181818,0.6111111111111112,0.5388888888888889,0.3055555555555556,0.030613809464879477,-0.0016327048334354246,-0.026436217771128114,single_feature,1,pif_growth_yoy
VXUS,regression_sign,,ridge,ridge_lean_v1,1,gainshare_est,gainshare_est,0.41492087989558624,-0.026757702810232153,0.22449810765349318,0.6944444444444444,0.674342105263158,0.8208955223880597,0.7236842105263158,0.7037037037037037,0.6203703703703703,0.7407407407407407,0.08464142323787795,0.04534418708739859,0.0,single_feature,1,gainshare_est
VXUS,classifier_only,0.5,ridge,ridge_lean_v1,1,gainshare_est,gainshare_est,0.41492087989558624,-0.026757702810232153,0.22449810765349318,0.6944444444444444,0.674342105263158,0.8208955223880597,0.7236842105263158,0.7037037037037037,0.6203703703703703,0.6203703703703703,0.0879930206542402,0.048695784503760824,0.003351597416362248,single_feature,1,gainshare_est
VXUS,hybrid_confirm,0.5,ridge,ridge_lean_v1,1,gainshare_est,gainshare_est,0.41492087989558624,-0.026757702810232153,0.22449810765349318,0.6944444444444444,0.674342105263158,0.8208955223880597,0.7236842105263158,0.7037037037037037,0.6203703703703703,0.5092592592592593,0.0734075714586816,0.03411033530820223,-0.01123385177919635,single_feature,1,gainshare_est
VXUS,classifier_only,0.55,ridge,ridge_lean_v1,1,gainshare_est,gainshare_est,0.41492087989558624,-0.026757702810232153,0.22449810765349318,0.6944444444444444,0.674342105263158,0.8208955223880597,0.7236842105263158,0.7037037037037037,0.6203703703703703,0.5462962962962963,0.07531731314423357,0.036020076993754195,-0.00932411009364438,single_feature,1,gainshare_est
VXUS,hybrid_confirm,0.55,ridge,ridge_lean_v1,1,gainshare_est,gainshare_est,0.41492087989558624,-0.026757702810232153,0.22449810765349318,0.6944444444444444,0.674342105263158,0.8208955223880597,0.7236842105263158,0.7037037037037037,0.6203703703703703,0.46296296296296297,0.06545777142537874,0.026160535274899373,-0.019183651812499203,single_feature,1,gainshare_est
VXUS,classifier_only,0.6,ridge,ridge_lean_v1,1,gainshare_est,gainshare_est,0.41492087989558624,-0.026757702810232153,0.22449810765349318,0.6944444444444444,0.674342105263158,0.8208955223880597,0.7236842105263158,0.7037037037037037,0.6203703703703703,0.49074074074074076,0.06600859836570436,0.026711362215224996,-0.01863282487217359,single_feature,1,gainshare_est
VXUS,hybrid_confirm,0.6,ridge,ridge_lean_v1,1,gainshare_est,gainshare_est,0.41492087989558624,-0.026757702810232153,0.22449810765349318,0.6944444444444444,0.674342105263158,0.8208955223880597,0.7236842105263158,0.7037037037037037,0.6203703703703703,0.4074074074074074,0.056149056646849535,0.01685182049637017,-0.028492366591028412,single_feature,1,gainshare_est
VEA,regression_sign,,ridge,ridge_lean_v1,1,gainshare_est,gainshare_est,0.317509222632117,0.038017631548993513,0.2567945773402798,0.6466666666666666,0.6039809863339275,0.73,0.7373737373737373,0.66,0.6666666666666666,0.8333333333333334,0.07226788186663813,0.03786559093115328,0.0,single_feature,1,gainshare_est
VEA,classifier_only,0.5,ridge,ridge_lean_v1,1,gainshare_est,gainshare_est,0.317509222632117,0.038017631548993513,0.2567945773402798,0.6466666666666666,0.6039809863339275,0.73,0.7373737373737373,0.66,0.6666666666666666,0.6666666666666666,0.07214797933555102,0.03774568840006616,-0.00011990253108710991,single_feature,1,gainshare_est
VEA,hybrid_confirm,0.5,ridge,ridge_lean_v1,1,gainshare_est,gainshare_est,0.317509222632117,0.038017631548993513,0.2567945773402798,0.6466666666666666,0.6039809863339275,0.73,0.7373737373737373,0.66,0.6666666666666666,0.6,0.061597102739804455,0.027194811804319593,-0.010670779126833674,single_feature,1,gainshare_est
VEA,classifier_only,0.55,ridge,ridge_lean_v1,1,gainshare_est,gainshare_est,0.317509222632117,0.038017631548993513,0.2567945773402798,0.6466666666666666,0.6039809863339275,0.73,0.7373737373737373,0.66,0.6666666666666666,0.5133333333333333,0.05330329317303896,0.018901002237554105,-0.01896458869359917,single_feature,1,gainshare_est
VEA,hybrid_confirm,0.55,ridge,ridge_lean_v1,1,gainshare_est,gainshare_est,0.317509222632117,0.038017631548993513,0.2567945773402798,0.6466666666666666,0.6039809863339275,0.73,0.7373737373737373,0.66,0.6666666666666666,0.4666666666666667,0.04621051343992926,0.011808222504444401,-0.026057368426708867,single_feature,1,gainshare_est
VEA,classifier_only,0.6,ridge,ridge_lean_v1,1,gainshare_est,gainshare_est,0.317509222632117,0.038017631548993513,0.2567945773402798,0.6466666666666666,0.6039809863339275,0.73,0.7373737373737373,0.66,0.6666666666666666,0.44,0.043456349482604836,0.009054058547119983,-0.028811532384033292,single_feature,1,gainshare_est
VEA,hybrid_confirm,0.6,ridge,ridge_lean_v1,1,gainshare_est,gainshare_est,0.317509222632117,0.038017631548993513,0.2567945773402798,0.6466666666666666,0.6039809863339275,0.73,0.7373737373737373,0.66,0.6666666666666666,0.4,0.03748996261770383,0.0030876716822189703,-0.0347779192489343,single_feature,1,gainshare_est
VHT,regression_sign,,ridge,ridge_lean_v1,1,gainshare_est,gainshare_est,0.18165911618696257,-0.5983100847477592,0.25867527859952305,0.578125,0.5635151786714462,0.6403508771929824,0.6460176991150443,0.5885416666666666,0.59375,0.3125,0.024399285064339648,0.003630849585318001,0.0,single_feature,1,gainshare_est
VHT,classifier_only,0.5,ridge,ridge_lean_v1,1,gainshare_est,gainshare_est,0.18165911618696257,-0.5983100847477592,0.25867527859952305,0.578125,0.5635151786714462,0.6403508771929824,0.6460176991150443,0.5885416666666666,0.59375,0.59375,0.034315107718725014,0.013546672239703373,0.009915822654385367,single_feature,1,gainshare_est
VHT,hybrid_confirm,0.5,ridge,ridge_lean_v1,1,gainshare_est,gainshare_est,0.18165911618696257,-0.5983100847477592,0.25867527859952305,0.578125,0.5635151786714462,0.6403508771929824,0.6460176991150443,0.5885416666666666,0.59375,0.21875,0.02430192686585002,0.0035334913868283768,-9.735819848962629e-05,single_feature,1,gainshare_est
VHT,classifier_only,0.55,ridge,ridge_lean_v1,1,gainshare_est,gainshare_est,0.18165911618696257,-0.5983100847477592,0.25867527859952305,0.578125,0.5635151786714462,0.6403508771929824,0.6460176991150443,0.5885416666666666,0.59375,0.4791666666666667,0.0252189956157535,0.004450560136731859,0.0008197105514138533,single_feature,1,gainshare_est
VHT,hybrid_confirm,0.55,ridge,ridge_lean_v1,1,gainshare_est,gainshare_est,0.18165911618696257,-0.5983100847477592,0.25867527859952305,0.578125,0.5635151786714462,0.6403508771929824,0.6460176991150443,0.5885416666666666,0.59375,0.18229166666666666,0.02031177539150841,-0.000456660087513235,-0.004087509672831238,single_feature,1,gainshare_est
VHT,classifier_only,0.6,ridge,ridge_lean_v1,1,gainshare_est,gainshare_est,0.18165911618696257,-0.5983100847477592,0.25867527859952305,0.578125,0.5635151786714462,0.6403508771929824,0.6460176991150443,0.5885416666666666,0.59375,0.3697916666666667,0.019978080830380024,-0.0007903546486416219,-0.004421204233959624,single_feature,1,gainshare_est
VHT,hybrid_confirm,0.6,ridge,ridge_lean_v1,1,gainshare_est,gainshare_est,0.18165911618696257,-0.5983100847477592,0.25867527859952305,0.578125,0.5635151786714462,0.6403508771929824,0.6460176991150443,0.5885416666666666,0.59375,0.14583333333333334,0.017240745655164095,-0.0035276898238575465,-0.007158539409175553,single_feature,1,gainshare_est
VPU,regression_sign,,ridge,ridge_lean_v1,1,gainshare_est,gainshare_est,0.25197013265333806,-0.3334276533669289,0.25130990626358984,0.6302083333333334,0.6008064516129032,0.71900826446281,0.7016129032258065,0.6458333333333334,0.6302083333333334,0.6145833333333334,0.049724961016911116,0.024990229807706026,0.0,single_feature,1,gainshare_est
VPU,classifier_only,0.5,ridge,ridge_lean_v1,1,gainshare_est,gainshare_est,0.25197013265333806,-0.3334276533669289,0.25130990626358984,0.6302083333333334,0.6008064516129032,0.71900826446281,0.7016129032258065,0.6458333333333334,0.6302083333333334,0.6302083333333334,0.04505650738826369,0.020321776179058598,-0.004668453628647429,single_feature,1,gainshare_est
VPU,hybrid_confirm,0.5,ridge,ridge_lean_v1,1,gainshare_est,gainshare_est,0.25197013265333806,-0.3334276533669289,0.25130990626358984,0.6302083333333334,0.6008064516129032,0.71900826446281,0.7016129032258065,0.6458333333333334,0.6302083333333334,0.375,0.03993051101166343,0.015195779802458344,-0.009794450005247687,single_feature,1,gainshare_est
VPU,classifier_only,0.55,ridge,ridge_lean_v1,1,gainshare_est,gainshare_est,0.25197013265333806,-0.3334276533669289,0.25130990626358984,0.6302083333333334,0.6008064516129032,0.71900826446281,0.7016129032258065,0.6458333333333334,0.6302083333333334,0.4791666666666667,0.0304043263315099,0.005669595122304809,-0.019320634685401218,single_feature,1,gainshare_est
